GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
1500000US530330267004,530330267004,"Block Group 4, Census Tract 267, King County, Washington",503,97,23,28,0,12,0,12,12,19,0,12,27,32,0,12,13,21,0,12,58,42,0,12,80,62,116,75,38,43,27,45,109,64
1500000US530330268011,530330268011,"Block Group 1, Census Tract 268.01, King County, Washington",503,150,31,47,9,16,8,15,0,12,0,12,0,12,12,23,21,33,39,55,23,24,0,12,147,111,161,97,0,12,23,41,29,45
1500000US530330268012,530330268012,"Block Group 2, Census Tract 268.01, King County, Washington",628,197,34,46,142,126,11,18,17,29,25,51,44,64,35,46,16,20,92,99,6,17,61,75,90,98,14,24,21,24,20,35,0,12
1500000US530330268013,530330268013,"Block Group 3, Census Tract 268.01, King County, Washington",513,158,114,91,18,34,114,99,31,40,90,87,0,12,57,70,0,12,47,64,42,64,0,12,0,12,0,12,0,12,0,12,0,12
1500000US530330268014,530330268014,"Block Group 4, Census Tract 268.01, King County, Washington",481,161,9,17,0,12,0,12,29,39,0,12,38,62,85,124,44,36,0,12,129,121,6,13,11,20,14,24,36,43,62,83,18,26
1500000US530330268021,530330268021,"Block Group 1, Census Tract 268.02, King County, Washington",471,99,46,26,55,51,53,57,24,38,52,54,38,41,9,13,0,12,0,12,49,54,24,26,47,34,33,45,16,25,25,24,0,12
1500000US530330268022,530330268022,"Block Group 2, Census Tract 268.02, King County, Washington",247,68,19,20,9,13,0,12,0,12,40,33,19,20,31,36,10,15,6,9,34,31,13,15,56,52,10,16,0,12,0,12,0,12
1500000US530330268023,530330268023,"Block Group 3, Census Tract 268.02, King County, Washington",588,125,10,16,10,16,70,78,26,41,66,61,64,67,30,27,26,31,27,43,9,14,26,25,105,60,77,72,16,16,0,12,26,41
1500000US530330268024,530330268024,"Block Group 4, Census Tract 268.02, King County, Washington",417,82,7,11,0,12,0,12,10,16,45,38,32,26,38,44,21,23,40,43,18,21,24,23,71,45,22,26,47,31,29,27,13,21
1500000US530330270001,530330270001,"Block Group 1, Census Tract 270, King County, Washington",400,80,5,9,28,22,8,13,7,12,29,45,0,12,66,41,0,12,22,24,66,39,21,22,22,28,84,71,0,12,9,16,33,41
1500000US530330270002,530330270002,"Block Group 2, Census Tract 270, King County, Washington",278,61,17,18,6,9,0,12,12,18,7,12,32,33,0,12,9,16,8,12,18,20,26,25,46,35,36,39,23,23,12,16,26,34
1500000US530330270003,530330270003,"Block Group 3, Census Tract 270, King County, Washington",482,68,12,17,34,32,28,32,8,13,0,12,34,33,47,35,6,9,44,32,31,25,28,34,37,41,77,46,56,48,40,28,0,12
1500000US530330271001,530330271001,"Block Group 1, Census Tract 271, King County, Washington",535,105,29,23,70,62,16,27,16,19,35,55,52,43,69,46,47,48,0,12,79,59,63,59,15,26,18,21,11,19,0,12,15,22
1500000US530330271002,530330271002,"Block Group 2, Census Tract 271, King County, Washington",737,107,78,63,15,18,12,18,82,77,63,62,22,29,51,61,46,56,25,26,20,25,69,50,67,44,94,55,36,55,57,42,0,12
1500000US530330272001,530330272001,"Block Group 1, Census Tract 272, King County, Washington",362,57,27,23,16,13,15,18,7,12,14,13,32,25,9,9,19,15,4,6,5,8,14,15,54,23,51,37,61,31,21,17,13,13
1500000US530330272002,530330272002,"Block Group 2, Census Tract 272, King County, Washington",479,59,42,27,31,30,19,16,13,17,51,33,18,20,22,27,39,30,3,4,64,42,32,23,65,38,56,39,4,7,20,17,0,12
1500000US530330273001,530330273001,"Block Group 1, Census Tract 273, King County, Washington",398,77,8,12,12,15,5,7,17,28,39,32,14,16,16,26,59,41,55,36,0,12,67,43,24,31,49,34,25,21,8,11,0,12
1500000US530330273002,530330273002,"Block Group 2, Census Tract 273, King County, Washington",677,95,76,61,39,43,54,52,14,21,72,44,9,15,37,42,53,44,79,58,46,40,40,33,56,48,77,48,12,16,9,11,4,7
1500000US530330273003,530330273003,"Block Group 3, Census Tract 273, King County, Washington",312,73,0,12,0,12,5,8,0,12,0,12,26,28,24,39,7,10,34,39,50,40,53,34,69,47,29,24,10,15,5,9,0,12
1500000US530330273004,530330273004,"Block Group 4, Census Tract 273, King County, Washington",464,77,11,17,7,11,8,12,0,12,9,14,18,16,47,46,0,12,38,42,60,35,38,35,138,62,61,40,7,12,22,25,0,12
1500000US530330274001,530330274001,"Block Group 1, Census Tract 274, King County, Washington",493,89,8,13,31,34,0,12,50,45,31,28,0,12,14,16,15,18,8,12,0,12,118,57,98,61,53,32,4,10,63,46,0,12
1500000US530330274002,530330274002,"Block Group 2, Census Tract 274, King County, Washington",322,83,0,12,0,12,6,9,0,12,0,12,8,13,26,27,15,14,46,47,15,18,17,20,89,59,35,25,11,18,46,49,8,13
1500000US530330274003,530330274003,"Block Group 3, Census Tract 274, King County, Washington",581,87,39,40,39,46,25,14,8,12,50,58,47,37,18,19,29,35,49,46,8,12,83,44,29,27,32,31,65,52,37,40,23,22
1500000US530330274004,530330274004,"Block Group 4, Census Tract 274, King County, Washington",316,71,0,12,0,12,0,12,35,35,16,18,23,26,17,18,7,13,7,11,0,12,52,52,67,54,29,29,41,45,22,35,0,12
1500000US530330275001,530330275001,"Block Group 1, Census Tract 275, King County, Washington",559,94,28,26,46,37,7,14,69,62,32,40,46,51,11,17,56,43,26,28,53,42,33,27,37,24,27,23,23,24,30,28,35,28
1500000US530330275002,530330275002,"Block Group 2, Census Tract 275, King County, Washington",418,90,9,15,8,12,26,38,26,22,23,24,7,11,38,25,26,30,10,16,33,26,65,53,71,33,70,43,6,10,0,12,0,12
1500000US530330275003,530330275003,"Block Group 3, Census Tract 275, King County, Washington",394,81,26,24,18,21,6,9,0,12,68,63,8,13,24,22,20,31,39,39,11,16,74,59,56,45,22,25,8,14,8,12,6,9
1500000US530330275004,530330275004,"Block Group 4, Census Tract 275, King County, Washington",394,70,9,14,19,21,0,12,27,24,0,12,41,34,44,46,16,14,6,9,27,25,63,52,35,32,25,19,58,42,16,17,8,12
1500000US530330276001,530330276001,"Block Group 1, Census Tract 276, King County, Washington",538,106,13,18,0,12,0,12,36,45,0,12,41,44,35,54,36,36,38,50,53,52,29,24,66,49,47,34,39,34,46,35,59,20
1500000US530330276002,530330276002,"Block Group 2, Census Tract 276, King County, Washington",771,103,28,25,24,40,16,17,31,40,104,68,72,59,76,71,40,41,20,23,9,13,67,59,103,61,53,34,81,52,26,26,21,21
1500000US530330276003,530330276003,"Block Group 3, Census Tract 276, King County, Washington",412,74,0,12,8,12,0,12,0,12,0,12,0,12,31,25,8,12,24,37,34,29,18,20,41,34,27,26,83,57,48,39,90,54
1500000US530330277011,530330277011,"Block Group 1, Census Tract 277.01, King County, Washington",496,137,49,67,35,28,85,89,61,78,0,12,0,12,0,12,15,25,33,48,14,22,14,22,37,36,16,25,19,31,71,48,47,41
1500000US530330277012,530330277012,"Block Group 2, Census Tract 277.01, King County, Washington",274,83,0,12,14,24,11,17,0,12,0,12,0,12,17,27,51,47,0,12,0,12,12,20,21,34,53,52,58,53,23,27,14,23
1500000US530330277013,530330277013,"Block Group 3, Census Tract 277.01, King County, Washington",324,78,0,12,33,38,0,12,0,12,0,12,0,12,56,50,0,12,0,12,16,26,8,17,88,61,15,24,60,48,10,20,38,40
1500000US530330277014,530330277014,"Block Group 4, Census Tract 277.01, King County, Washington",671,156,15,25,13,20,58,94,0,12,12,19,143,125,0,12,0,12,59,48,16,26,27,34,32,36,27,31,80,51,115,67,74,58
1500000US530330277015,530330277015,"Block Group 5, Census Tract 277.01, King County, Washington",420,123,0,12,54,85,15,26,0,12,0,12,0,12,13,23,79,80,0,12,10,17,75,57,43,39,34,41,13,20,51,45,33,39
1500000US530330277021,530330277021,"Block Group 1, Census Tract 277.02, King County, Washington",377,103,0,12,0,12,0,12,29,33,0,12,0,12,44,59,0,12,21,33,0,12,33,37,40,39,60,49,14,22,73,79,63,50
1500000US530330277022,530330277022,"Block Group 2, Census Tract 277.02, King County, Washington",660,155,0,12,0,12,30,34,15,25,14,23,29,33,0,12,80,87,15,24,59,68,86,68,55,32,137,94,28,34,35,39,77,55
1500000US530330277023,530330277023,"Block Group 3, Census Tract 277.02, King County, Washington",560,147,0,12,0,12,0,12,58,71,16,26,35,40,0,12,10,17,19,31,43,40,93,88,9,15,68,54,55,45,101,91,53,48
1500000US530330277024,530330277024,"Block Group 4, Census Tract 277.02, King County, Washington",625,127,29,35,0,12,15,24,49,81,20,33,14,23,34,38,14,22,55,43,64,46,15,23,91,51,74,86,37,28,49,46,65,53
1500000US530330278001,530330278001,"Block Group 1, Census Tract 278, King County, Washington",439,77,73,49,8,12,0,12,7,12,14,15,8,12,16,18,9,13,17,18,32,24,49,48,51,35,33,30,52,65,52,44,18,20
1500000US530330278002,530330278002,"Block Group 2, Census Tract 278, King County, Washington",425,62,0,12,0,12,0,12,7,11,0,12,8,14,7,11,34,25,16,17,7,11,41,29,81,40,25,22,31,25,74,38,94,50
1500000US530330278003,530330278003,"Block Group 3, Census Tract 278, King County, Washington",537,82,0,12,0,12,0,12,0,12,8,14,19,19,6,11,21,17,0,12,84,64,20,20,142,76,54,44,56,40,58,40,69,36
1500000US530330279001,530330279001,"Block Group 1, Census Tract 279, King County, Washington",542,170,61,75,0,12,14,23,36,61,16,27,32,36,13,21,42,40,71,87,30,36,49,56,0,12,59,98,28,33,81,72,10,16
1500000US530330279002,530330279002,"Block Group 2, Census Tract 279, King County, Washington",773,163,0,12,209,133,13,21,61,76,0,12,53,64,0,12,102,90,14,21,30,35,183,101,43,41,0,12,0,12,51,82,14,23
1500000US530330279003,530330279003,"Block Group 3, Census Tract 279, King County, Washington",536,141,35,55,43,63,0,12,36,59,0,12,139,115,0,12,9,14,35,38,16,27,28,32,76,66,28,32,38,41,35,53,18,28
1500000US530330279004,530330279004,"Block Group 4, Census Tract 279, King County, Washington",420,129,12,19,0,12,0,12,49,72,30,34,14,22,0,12,57,69,0,12,12,19,92,91,88,85,20,26,25,31,0,12,21,30
1500000US530330279005,530330279005,"Block Group 5, Census Tract 279, King County, Washington",300,90,0,12,0,12,0,12,14,22,0,12,0,12,0,12,0,12,0,12,9,15,67,50,68,69,8,14,15,25,65,54,54,51
1500000US530330279006,530330279006,"Block Group 6, Census Tract 279, King County, Washington",612,121,0,12,0,12,24,27,0,12,38,36,12,20,12,19,54,72,11,20,61,67,82,64,49,43,89,77,101,109,30,37,49,35
1500000US530330280001,530330280001,"Block Group 1, Census Tract 280, King County, Washington",543,116,0,12,21,32,0,12,32,30,7,11,100,93,29,36,29,33,64,56,54,34,45,45,0,12,77,61,48,61,10,16,27,25
1500000US530330280002,530330280002,"Block Group 2, Census Tract 280, King County, Washington",495,96,27,24,35,37,0,12,28,34,13,22,30,36,28,34,11,19,52,41,52,40,59,51,89,53,49,46,22,23,0,12,0,12
1500000US530330280003,530330280003,"Block Group 3, Census Tract 280, King County, Washington",519,112,72,48,35,33,41,57,45,33,34,30,0,12,33,33,29,22,41,46,18,21,81,72,49,38,7,12,34,23,0,12,0,12
1500000US530330281001,530330281001,"Block Group 1, Census Tract 281, King County, Washington",393,66,20,24,8,13,41,41,5,8,40,27,40,30,32,29,10,13,15,13,29,22,56,40,75,40,5,10,4,7,8,11,5,9
1500000US530330281002,530330281002,"Block Group 2, Census Tract 281, King County, Washington",436,59,43,40,0,12,16,20,14,20,16,21,3,6,14,21,10,14,26,23,55,44,84,49,51,32,30,32,69,38,5,9,0,12
1500000US530330282001,530330282001,"Block Group 1, Census Tract 282, King County, Washington",717,135,136,98,51,60,0,12,9,13,45,49,24,22,25,39,33,25,0,12,66,67,67,64,64,55,84,57,37,24,52,40,24,20
1500000US530330282002,530330282002,"Block Group 2, Census Tract 282, King County, Washington",694,109,0,12,89,72,8,13,46,40,30,27,25,24,63,59,30,26,9,15,38,30,84,44,80,46,75,51,43,41,50,52,24,23
1500000US530330282003,530330282003,"Block Group 3, Census Tract 282, King County, Washington",452,130,38,48,38,48,75,72,7,12,102,86,21,22,7,13,37,44,0,12,17,18,44,58,31,30,20,23,15,18,0,12,0,12
1500000US530330283001,530330283001,"Block Group 1, Census Tract 283, King County, Washington",433,58,9,14,0,12,10,17,14,22,11,17,10,15,11,17,25,32,11,16,56,35,34,31,89,48,76,43,42,45,8,13,27,16
1500000US530330283002,530330283002,"Block Group 2, Census Tract 283, King County, Washington",429,98,0,12,0,12,0,12,35,46,9,14,8,13,34,37,0,12,19,22,56,49,15,18,139,79,23,22,24,23,42,40,25,23
1500000US530330283003,530330283003,"Block Group 3, Census Tract 283, King County, Washington",1063,107,88,73,0,12,5,10,11,18,0,12,53,55,9,15,35,42,47,50,125,86,74,48,230,106,141,51,126,72,75,44,44,31
1500000US530330284021,530330284021,"Block Group 1, Census Tract 284.02, King County, Washington",261,89,0,12,7,10,37,27,27,33,43,52,14,17,24,39,7,11,0,12,48,44,6,8,25,34,5,10,18,27,0,12,0,12
1500000US530330284022,530330284022,"Block Group 2, Census Tract 284.02, King County, Washington",492,110,33,42,20,32,12,14,50,46,0,12,0,12,20,31,47,47,29,37,68,68,83,52,71,54,32,33,13,15,0,12,14,17
1500000US530330284023,530330284023,"Block Group 3, Census Tract 284.02, King County, Washington",408,71,7,10,8,12,21,19,7,12,21,19,5,8,21,28,20,19,24,26,29,28,59,42,54,39,45,34,24,22,51,34,12,15
1500000US530330284024,530330284024,"Block Group 4, Census Tract 284.02, King County, Washington",613,88,8,12,33,43,150,96,36,35,101,80,0,12,77,65,31,48,52,49,59,59,27,30,25,21,0,12,0,12,14,16,0,12
1500000US530330284031,530330284031,"Block Group 1, Census Tract 284.03, King County, Washington",1229,196,90,86,0,12,117,127,149,141,138,158,230,160,115,99,52,51,41,62,102,79,108,84,0,12,49,75,11,21,27,33,0,12
1500000US530330284032,530330284032,"Block Group 2, Census Tract 284.03, King County, Washington",582,113,56,55,47,37,12,20,51,42,67,51,54,67,42,40,21,24,6,12,9,14,26,32,78,51,93,94,0,12,20,28,0,12
1500000US530330284033,530330284033,"Block Group 3, Census Tract 284.03, King County, Washington",479,118,0,12,0,12,12,20,41,50,27,33,0,12,44,59,0,12,28,33,53,50,43,48,62,58,41,37,61,73,20,32,47,52
1500000US530330285001,530330285001,"Block Group 1, Census Tract 285, King County, Washington",414,86,0,12,10,13,10,16,0,12,19,20,44,38,8,14,24,24,13,18,13,21,87,47,86,60,11,17,10,13,31,35,48,40
1500000US530330285002,530330285002,"Block Group 2, Census Tract 285, King County, Washington",457,93,9,15,0,12,0,12,8,14,0,12,12,14,25,39,0,12,0,12,17,19,67,51,82,46,118,54,78,74,20,17,21,22
1500000US530330285003,530330285003,"Block Group 3, Census Tract 285, King County, Washington",760,128,76,56,48,50,118,86,62,62,63,57,33,39,24,21,61,44,8,14,53,47,55,49,49,38,35,31,39,57,27,29,9,11
1500000US530330286001,530330286001,"Block Group 1, Census Tract 286, King County, Washington",386,92,0,12,13,21,0,12,0,12,0,12,0,12,15,24,0,12,0,12,26,31,105,95,68,48,26,31,18,30,51,37,64,40
1500000US530330286002,530330286002,"Block Group 2, Census Tract 286, King County, Washington",439,116,0,12,13,20,40,64,0,12,0,12,55,67,0,12,0,12,0,12,0,12,15,24,82,83,33,28,34,38,29,33,138,69
1500000US530330286003,530330286003,"Block Group 3, Census Tract 286, King County, Washington",481,95,0,12,0,12,14,24,0,12,0,12,0,12,30,33,0,12,15,23,14,23,26,30,47,42,87,82,63,53,91,61,94,68
1500000US530330286004,530330286004,"Block Group 4, Census Tract 286, King County, Washington",425,100,0,12,0,12,0,12,0,12,48,75,0,12,0,12,0,12,37,41,16,25,15,23,52,36,74,52,14,24,71,45,98,67
1500000US530330286005,530330286005,"Block Group 5, Census Tract 286, King County, Washington",510,124,43,69,0,12,17,28,12,18,0,12,0,12,87,67,20,34,14,23,70,73,45,43,50,46,47,59,27,34,13,21,65,54
1500000US530330286006,530330286006,"Block Group 6, Census Tract 286, King County, Washington",478,121,41,67,29,34,43,69,46,74,0,12,0,12,13,21,17,24,53,46,64,64,22,27,12,19,0,12,15,24,75,40,48,37
1500000US530330287001,530330287001,"Block Group 1, Census Tract 287, King County, Washington",380,78,52,61,15,22,8,12,20,31,0,12,45,50,0,12,30,30,44,36,24,23,17,19,28,23,21,23,51,29,23,24,2,9
1500000US530330287002,530330287002,"Block Group 2, Census Tract 287, King County, Washington",446,80,0,12,0,12,0,12,10,15,7,13,24,21,0,12,25,41,20,22,16,17,61,41,58,45,88,52,33,26,43,35,61,33
1500000US530330287003,530330287003,"Block Group 3, Census Tract 287, King County, Washington",537,88,23,35,0,12,0,12,14,16,53,48,0,12,8,13,18,22,26,42,32,24,13,15,149,68,63,35,70,35,47,45,21,25
1500000US530330287004,530330287004,"Block Group 4, Census Tract 287, King County, Washington",481,75,8,13,9,15,0,12,15,17,18,20,29,25,17,19,7,11,46,44,31,23,57,49,126,66,25,21,23,26,52,52,18,21
1500000US530330288011,530330288011,"Block Group 1, Census Tract 288.01, King County, Washington",419,63,22,27,14,8,14,21,15,11,4,8,22,18,20,18,24,23,27,19,41,23,28,21,67,28,50,36,13,14,31,25,27,22
1500000US530330288012,530330288012,"Block Group 2, Census Tract 288.01, King County, Washington",287,62,0,12,12,19,8,12,4,6,7,10,6,10,73,44,2,14,4,6,0,12,24,17,57,35,45,27,30,28,7,11,8,13
1500000US530330288013,530330288013,"Block Group 3, Census Tract 288.01, King County, Washington",24,11,0,12,6,10,0,12,0,12,3,6,0,12,0,12,0,12,0,12,0,12,0,12,4,6,6,9,5,8,0,12,0,12
1500000US530330288021,530330288021,"Block Group 1, Census Tract 288.02, King County, Washington",780,152,31,49,31,48,10,16,0,12,96,75,73,65,36,45,159,114,0,12,99,83,48,46,54,56,33,39,12,19,63,54,35,34
1500000US530330288022,530330288022,"Block Group 2, Census Tract 288.02, King County, Washington",482,119,0,12,0,12,0,12,0,12,0,12,14,23,61,64,0,12,30,28,27,31,99,57,89,74,59,58,9,17,37,46,57,51
1500000US530330288023,530330288023,"Block Group 3, Census Tract 288.02, King County, Washington",229,90,12,18,30,48,0,12,36,48,0,12,30,48,0,12,13,21,0,12,22,28,27,26,51,60,0,12,8,14,0,12,0,12
1500000US530330288024,530330288024,"Block Group 4, Census Tract 288.02, King County, Washington",848,188,54,55,0,12,49,44,144,110,36,44,53,56,115,109,45,45,65,57,41,50,172,115,50,52,14,24,0,12,0,12,10,18
1500000US530330289011,530330289011,"Block Group 1, Census Tract 289.01, King County, Washington",427,93,0,12,38,44,0,12,0,12,0,12,25,42,46,58,50,49,17,14,39,33,55,46,85,53,7,12,20,23,25,22,20,30
1500000US530330289012,530330289012,"Block Group 2, Census Tract 289.01, King County, Washington",232,51,11,19,0,12,20,22,0,12,7,11,11,17,23,25,22,18,0,12,44,36,18,21,12,18,30,28,18,21,16,14,0,12
1500000US530330289013,530330289013,"Block Group 3, Census Tract 289.01, King County, Washington",459,89,14,15,0,12,10,15,32,31,19,22,7,12,11,19,11,19,0,12,17,18,111,76,98,73,64,39,15,16,34,25,16,13
1500000US530330289014,530330289014,"Block Group 4, Census Tract 289.01, King County, Washington",486,84,22,23,11,17,19,22,49,48,6,10,0,12,47,27,18,19,0,12,42,39,43,35,77,53,42,30,52,40,13,14,45,36
1500000US530330289021,530330289021,"Block Group 1, Census Tract 289.02, King County, Washington",393,143,0,12,17,26,0,12,71,77,13,21,64,94,40,64,0,12,0,12,53,75,88,89,16,27,16,27,0,12,15,24,0,12
1500000US530330289022,530330289022,"Block Group 2, Census Tract 289.02, King County, Washington",561,145,13,22,0,12,16,26,14,23,15,23,73,79,16,25,0,12,46,70,71,72,101,93,57,48,61,37,37,44,0,12,41,38
1500000US530330289023,530330289023,"Block Group 3, Census Tract 289.02, King County, Washington",418,120,48,44,16,28,69,82,0,12,18,28,75,83,16,28,110,111,0,12,58,80,0,12,8,15,0,12,0,12,0,12,0,12
1500000US530330289024,530330289024,"Block Group 4, Census Tract 289.02, King County, Washington",519,144,14,23,55,87,32,44,14,23,0,12,47,44,0,12,16,27,62,48,109,79,0,12,61,43,109,88,0,12,0,12,0,12
1500000US530330289025,530330289025,"Block Group 5, Census Tract 289.02, King County, Washington",529,135,15,24,32,38,0,12,10,17,28,41,92,110,36,40,41,68,83,75,0,12,31,34,26,31,0,12,40,38,95,87,0,12
1500000US530330290011,530330290011,"Block Group 1, Census Tract 290.01, King County, Washington",356,79,0,12,26,25,0,12,18,20,24,23,21,20,0,12,42,45,8,12,9,14,60,38,58,35,46,30,21,24,14,17,9,13
1500000US530330290012,530330290012,"Block Group 2, Census Tract 290.01, King County, Washington",492,86,43,39,0,12,0,12,18,29,18,27,41,48,37,48,31,40,14,17,30,35,49,41,87,50,18,21,31,29,75,63,0,12
1500000US530330290013,530330290013,"Block Group 3, Census Tract 290.01, King County, Washington",377,77,14,17,17,16,7,11,17,18,24,26,10,12,34,23,0,12,17,19,24,18,20,17,16,19,47,47,58,37,20,21,52,33
1500000US530330290014,530330290014,"Block Group 4, Census Tract 290.01, King County, Washington",777,87,15,23,7,13,16,17,60,49,31,36,45,45,43,35,25,24,70,67,56,31,65,34,153,61,41,29,46,32,81,74,23,21
1500000US530330290031,530330290031,"Block Group 1, Census Tract 290.03, King County, Washington",362,119,31,33,45,73,0,12,27,31,26,30,0,12,31,36,29,33,49,58,47,74,30,34,0,12,9,14,38,44,0,12,0,12
1500000US530330290032,530330290032,"Block Group 2, Census Tract 290.03, King County, Washington",453,138,47,75,0,12,63,81,15,23,14,22,0,12,25,29,46,72,46,73,0,12,0,12,42,31,84,78,50,47,7,16,14,23
1500000US530330290033,530330290033,"Block Group 3, Census Tract 290.03, King County, Washington",566,132,12,19,0,12,0,12,14,23,32,45,0,12,28,34,0,12,50,60,186,118,50,44,24,30,63,66,51,64,56,62,0,12
1500000US530330290034,530330290034,"Block Group 4, Census Tract 290.03, King County, Washington",360,115,28,32,41,65,14,24,0,12,39,65,13,20,0,12,0,12,55,45,113,97,29,34,14,23,0,12,14,23,0,12,0,12
1500000US530330290035,530330290035,"Block Group 5, Census Tract 290.03, King County, Washington",243,62,0,12,0,12,0,12,26,30,0,12,28,29,0,12,6,13,14,23,0,12,38,42,50,51,41,38,13,21,0,12,27,29
1500000US530330290041,530330290041,"Block Group 1, Census Tract 290.04, King County, Washington",758,73,121,58,36,35,0,12,24,38,25,30,49,40,26,25,39,31,23,21,45,38,141,64,90,59,78,46,27,27,26,30,8,13
1500000US530330290042,530330290042,"Block Group 2, Census Tract 290.04, King County, Washington",556,95,107,55,74,49,46,42,68,50,9,14,52,45,58,50,17,18,20,20,66,44,9,14,30,38,0,12,0,12,0,12,0,12
1500000US530330291011,530330291011,"Block Group 1, Census Tract 291.01, King County, Washington",545,84,0,12,23,26,0,12,22,22,11,17,24,28,0,12,46,39,9,14,119,83,33,29,54,38,101,53,50,42,40,38,13,20
1500000US530330291012,530330291012,"Block Group 2, Census Tract 291.01, King County, Washington",651,90,33,38,0,12,0,12,9,16,21,26,57,56,23,26,36,32,13,20,25,24,44,35,66,47,120,59,65,37,87,56,52,44
